feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,target
0.07226446,-0.06584076,-0.030366756,0.00035770176,-0.053520784,-0.008087731,-0.018287437,0.0340193,-0.023629108,-0.035036683,-0.07392707,-0.03465697,-0.0037140383,0.11162095,-0.014021262,0.012210411,-0.08825829,0.03016591,0.11941289,0.10718509,-0.020398086,-0.10695569,-0.03893189,-0.03740956,-0.12001683,-0.09002878,-0.036393702,-0.21216062,-0.10992222,-0.026104676,-0.008227548,-0.04164845,0.0049960907,-0.028299590572714806,0.02419919,-0.0018878351,0.02299274,0.0061963773,0.055645052,-0.07217332,0.010919082,0.014587215,0.042507857,-0.04511874541640282,0.042979505,0.12386838,0.11021675,-0.025400275,0.008880618,0.004946348,-0.015214289,-0.00939294,0.01096592,-0.044794265,0.02064711,-0.01651069,-0.0041627544,-0.021031165,-0.035551414,0.07139964,0.08874356,0.16899288,0.13819549977779388,0.071178444,-0.17027041,-0.07366357,0.045601953,0.056876183,-0.04644896,-0.0629216,0.10619327,0.020626865,-0.28812727,-0.1181134,-0.017910741,0.061365906,-0.10051851,0.103326775,0.10848748,-0.029483829,0.05709468,-0.030174168,0.038373217,-0.06501279771327972,-0.02828274,0.03700727,-0.073020756,-0.07322306,-0.05301517,-0.023251345,-0.039184316992759705,-0.014297633,-0.039499067,-0.04313519,0.12738217,-0.029121999,-0.028640982,-0.02014886,-0.0010088566,0.06283737,0.043731052,-0.01410698,-0.04853257,1.0
0.034250427,-0.21892025,0.080915906,0.020467943,0.12192321,-0.012663334,0.22530343,-0.108314335,-0.07749467,-0.024502354,-0.07614591,0.14213972,0.0786304,-0.03649335,0.028289825,-0.09517506,0.10441376,-0.001008554,0.027850648,-0.016743548,-0.24991135,-0.025596317,-0.009579693,0.009862713,-0.10474715,0.05577296,-0.019805262,0.013391066,0.033320196,0.03808525,0.019724613,0.007119311,-0.0676633,-0.028854159638285637,-0.0061324085,-0.11934241,0.033857137,-0.02661096,-0.0046866876,-0.055750914,-0.028790314,-0.04461004,-0.008565255,0.004484097007662058,0.057504393,0.12863176,0.108180575,-0.13554354,0.008000002,0.0029333564,-0.070319444,-0.25530154,-0.2648473,0.021718336,-0.07614352,-0.19494066,0.050745353,0.070979804,-0.03497333,0.015675202,0.07566609,0.004513147,0.05114232376217842,0.02327411,0.057392538,-0.046387084,0.1900737,-0.06682361,0.06191193,0.07131221,0.07730041,-0.013840787,0.14023587,0.10283627,0.08008861,0.100118116,0.072589815,0.07428242,0.06818496,0.008670043,0.19157521,-0.055096973,0.007567155,-0.07183389365673065,-0.014524679,-0.00033522872,-0.019998377,-0.05160901,-0.063250035,-0.07697421,-0.10424187779426575,-0.020072825,0.03164606,0.0032400875,-0.026806004,-0.07680936,-0.032625183,0.0716529,0.08561302,-0.025050938,-0.060435586,0.016757749,0.13903297,1.0
-0.015674768,0.07611931,0.051983047,0.05488007,0.059866637,0.058123697,0.042166997,-0.12726696,-0.020343827,-0.09408751,0.0027655128,-0.09357695,-0.027660493,-0.08577937,0.07673458,0.022660112,0.016187565,-0.04931031,0.052675273,0.0020403413,-0.040135715,-0.10565272,-0.090377435,-0.031961836,-0.05753756,0.039544288,0.025418699,-0.010989021,0.056431886,0.029192545,0.19623466,0.08853378,-0.107128486,-0.019758567214012146,0.006152391,-0.042709164,0.023931786,-0.4922469,-0.051061768,0.028388739,0.02455627,-0.011296692,-0.06467975,-0.03076549991965294,0.027955234,-0.044840317,-0.07558743,0.01661121,-0.03267468,-0.06980255,-0.1003013,-0.21636029,-0.22657026,0.06436649,-0.06813241,0.002098682,0.0087821735,0.028070122,0.26087093,0.13930689,0.08460603,-0.038926035,0.024943094700574875,-0.03743449,0.06722094,0.03494729,0.20560548,0.06713677,0.013920563,0.04594214,-0.044836737,-0.0045630103,-0.05622072,-0.0064149504,-0.046370152,0.114772834,-0.05879094,0.09751104,0.15462603,-0.007439296,-0.036573295,-0.03420924,0.015973933,-0.06108294054865837,-0.01314953,-0.016424993,-0.030549515,-0.066578135,-0.06116113,-0.02777828,-0.05826876685023308,0.12956169,-0.029894356,-0.003530303,0.010229208,-0.07241731,-0.025531305,-0.020076444,-0.058893513,-0.026057342,-0.0020911894,0.41046554,0.1551472,1.0
-0.042784464,-0.03135494,0.050815806,0.046415966,0.061070655,-0.043651633,-0.016699804,0.05869996,-0.041555732,0.06302473,0.009656096,0.05617586,-0.0033401565,-0.004837207,-0.0076410193,-0.0373342,0.01324779,0.0014394036,-0.0555777,-0.09395321,-0.041865036,-0.024429748,-0.020530576,-0.031518634,-0.08338218,-0.08889759,-0.045273907,-0.06848172,-0.11553984,-0.086905204,-0.23237309,-0.07607724,-0.092798226,-0.0251296479254961,0.0082870945,-0.046503115,-0.060766358,-0.062246125,-0.0898754,-0.016153283,-0.029443191,-0.0039839507,-0.07466502,-0.10632790625095367,-0.17069548,-0.1140829,-0.054898728,-0.0099095255,0.028566951,0.23579527,0.10220974,0.07450033,0.04215248,-0.07199759,-0.035581708,-0.08414196,0.17193049,0.2580362,0.043679047,-0.049030896,-0.020282863,0.07402506,0.016903646290302277,0.018829182,-0.05005429,0.02366215,-0.069075786,-0.062907346,-0.028811455,0.063945465,-0.008864495,-0.038250633,-0.05470128,0.05981372,0.071076,0.016348002,0.044759955,0.013295874,0.09410704,-0.025443273,-0.04466776,-0.012448465,-0.036837246,-0.028013546019792557,-0.011191028,0.00873746,-0.034526654,-0.042416397,-0.028439928,-0.09039257,-0.1086159497499466,-0.008513658,-0.02624707,0.34178436,-0.052065775,-0.018397914,-0.044985082,-0.021886406,0.10810758,-0.017245969,-0.07955544,0.017084766,-0.07666534,1.0
0.09062934,-0.06462533,-0.014714861,-0.050827537,0.048463225,0.09729479,0.17725575,0.1069206,0.00837831,-0.03793787,0.021868754,0.00010141325,0.07656991,0.1424128,0.08119529,-0.0008987957,0.031621035,0.06251878,-0.087846644,0.019705312,-0.060513373,0.034441516,0.0632176,0.17481822,0.14551292,0.030582204,0.04279585,0.07071264,-0.009921298,-0.016880084,0.026006876,-0.06438679,-0.030876325,0.04736447334289551,0.009477979,0.15491648,0.033227023,0.0019720846,-0.026330177,0.014254055,-0.040069807,0.054769874,-0.00011015369,-0.0018106603529304266,-0.02791341,-0.035735257,0.016309818,-0.033411335,-0.05100769,-0.06600954,0.04321141,0.076504335,0.06132462,0.020532222,0.07718122,0.06315226,-0.07352484,-0.16419454,-0.004383423,-0.05038613,-0.19323313,-0.036813844,0.07025997340679169,0.05053798,-0.088569075,-0.09131791,-0.040079806,-0.0167334,0.12123653,-0.101484224,0.015468666,-0.043569237,-0.01370565,0.08482723,0.012123816,-0.05985426,0.0075332564,-0.06629195,-0.05782465,-0.0013362372,-0.025502821,-0.015980225,-0.04232525,0.011672906577587128,-0.0018151993,0.011357285,-0.023822065,-0.039705962,-0.03317143,-0.015455047,-0.022224891930818558,-0.03502871,0.16139694,-0.02799544,-0.049966045,-0.042532045,-0.02544163,-0.021361299,-0.014916015,-0.09330558,-0.011329064,0.024717275,0.012443187,1.0
0.061982993,0.06886826,-0.032090977,0.00825128,-0.019008055,0.0018466944,0.001389194,0.057194136,0.27811,-0.10324232,-0.020864645,-0.028928526,0.06465917,0.0161444,0.046654016,0.23265047,-0.06236227,-0.00636559,-0.0049226983,-0.07487936,0.0022314028,0.01928723,-0.054509357,-0.021256754,0.010542525,-0.015515963,-0.09482788,-0.02242454,-0.113152556,-0.041042466,0.0077924803,-0.061908852,0.052550294,0.04616374522447586,-0.0035841234,-0.1871772,0.070149414,-0.029169362,-0.10409888,0.013063357,-0.068337075,-0.012308641,-0.048242956,0.005693852435797453,-0.05058515,-0.053953145,-0.0944984,-0.010839917,-0.016725736,0.06724674,0.07818412,0.06514425,0.04400449,-0.117555335,0.068404496,-0.025664635,-0.038204238,-0.007274906,-0.0629259,0.053364698,0.052347906,-0.095448315,0.11489749699831009,-0.0048813852,-0.06810933,-0.09871194,0.011993032,0.0028808552,0.024208853,-0.10563492,0.14983009,-0.032676015,-0.11296682,0.0005334637,0.044384148,0.09333977,0.057953335,0.07614076,0.107365154,-0.018990254,-0.07067185,-0.015065224,0.0035849402,-0.017170624807476997,0.052464258,0.076233886,-0.043885715,-0.14426911,-0.025315436,-0.021075746,-0.02814820408821106,-0.020827873,0.07241084,-0.023997163,0.14516182,-0.024249211,-0.0076811733,0.0492274,-0.015012645,-0.07103173,-0.06625822,0.0081253825,-0.11107154,1.0
-0.0073888567,0.016182035,-0.038638107,0.037046753,0.06402417,0.11051434,0.11215367,-0.014557331,-0.0623819,-0.059365444,-0.030092075,-0.039249368,-0.02503536,0.005249742,0.049711093,0.054830004,-0.042166974,-0.072427064,-0.1227132,-0.048172344,0.010455389,-0.06834955,-0.008941171,-0.014245437,-0.0063387533,-0.008038908,-0.079917386,-0.079957105,-0.02435413,-0.07845521,-0.088133164,-0.116282,0.020779442,0.08437558263540268,0.15943217,0.038898673,-0.063519865,0.019174613,-0.004279844,0.036749177,0.036039308,0.07212103,0.01868199,-0.09673555940389633,0.013650437,0.040758498,0.13476789,-0.07549438,0.017890146,0.00804233,0.032723878,0.021690898,-0.029771905,-0.0023930157,0.03256112,0.0065004136,0.0393131,0.03490923,-0.010857861,-0.028321762,-0.05753788,-0.031561725,-0.022348785772919655,-0.07591522,0.06547575,0.07722589,0.018204646,-0.018296411,-0.05922528,0.037005283,-0.05629417,-0.063885726,-0.062289625,-0.104982674,-0.011652645,0.025113957,0.05536221,-0.015187962,-0.022749934,-0.016776662,-0.007032955,-0.078883916,-0.038077164,0.14822997152805328,-0.078019135,-0.066966504,-0.08310363,-0.036200874,-0.068235196,-0.027079916,0.01745493896305561,-0.0013285073,0.081017986,0.040708184,-0.041570146,-0.11829106,0.06582038,0.11265162,-0.024206063,-0.11300996,-0.014954814,-0.042525027,0.049882602,1.0
-0.15189232,-0.15821868,0.041122023,0.18610792,0.079344906,0.079640366,-0.0059005087,0.048023228,-0.028608168,0.119039595,-0.041935347,0.1420009,-0.03873386,0.012853063,0.032852806,0.13871889,-0.049795,-0.08739381,-0.054589197,0.010462671,-0.11014595,-0.07009365,-0.12708175,0.065018624,-0.09996275,0.014180494,-0.036303993,-0.08523888,-0.007169432,-0.06922438,-0.011925551,-0.092822716,-0.026015405,-0.0752774178981781,-0.04061355,0.056142677,-0.04086894,-0.009448366,0.049265835,0.07017274,0.11272889,-0.05629541,0.020668706,0.03444681316614151,-0.05268102,-0.016930027,-0.04750125,-0.0065948493,-0.014152358,0.03138055,0.027800014,0.0066700573,0.009463653,-0.050913233,-0.06679763,-0.027207669,0.01252445,-0.0017127474,0.0872748,0.040092833,0.07872422,0.17555685,0.06268668174743652,0.011702952,-0.01700101,-0.08661471,0.020122798,0.05342869,0.004071086,0.14317745,0.07961058,0.115356505,-0.005792435,0.043060057,-0.027715344,-0.07991246,-0.14616467,0.030266725,-0.017383818,-0.0036640726,0.048702918,-0.06574129,-0.06159492,0.07985163480043411,-0.010205214,0.09627698,0.043322396,0.050220113,-0.041202605,0.018664574,0.025555290281772614,-0.018324872,-0.017380185,-0.0434522,-0.031882625,0.08424917,-0.027018834,-0.025924217,-0.016741283,0.113945104,-0.032373175,-0.04153513,0.06114206,1.0
-0.057835814,0.00712769,-0.06935998,0.024224158,-0.013508634,0.006527647,0.03396625,0.07077973,0.046394248,0.015621141,-0.04381435,0.036906805,-0.0137422,0.016492859,-0.033081673,0.08873777,-0.0076318523,0.004583024,0.024197118,0.012674321,0.07770321,0.032027517,0.041903537,0.06544665,0.06501819,-0.02561813,-0.013464797,0.055224285,-0.0050481563,-0.011952795,-0.027052183,-0.05466355,-0.014882304,-0.06539460271596909,-0.059729144,0.070653334,-0.008313794,-0.102151304,-0.105880104,-0.055669114,-0.030721456,0.023200879,-0.064864546,0.032747115939855576,-0.031233726,-0.24575913,-0.14190862,0.025211671,0.028897617,0.019405259,0.12552418,0.23292758,0.263979,-0.0346289,0.21972278,0.10586624,0.024178185,0.010967812,-0.042720888,-0.027990982,-0.09596442,0.046930403,0.0502493791282177,-0.03832936,-0.042996075,-0.03428973,-0.09540822,-0.08952978,-0.001700666,-0.02982959,-0.057082,0.0009025482,0.09940735,0.047147006,-0.050645307,-0.11876099,-0.068032235,-0.08726729,-0.1772643,-0.06066993,0.10856298,-0.020721762,-0.011750993,-0.021705374121665955,0.001153209,0.11060771,-0.019309437,-0.04478353,-0.043749798,-0.049180027,-0.06631910055875778,0.024144247,0.037757933,-0.03923548,-0.045835767,-0.04419073,0.0010950961,0.020154485,-0.05914677,-0.033640277,-0.008737157,-0.0884948,0.007465036,1.0
0.07272641,0.057615414,0.046417534,0.07992175,0.0051630195,-0.021621503,-0.13380802,-0.055018432,0.02649563,-0.064017124,-0.035972334,0.02492367,0.010216224,-0.0033934368,0.004143298,-0.20624827,-0.10037282,-0.03799787,-0.16527654,-0.11610862,0.031777974,-0.019949283,-0.20630687,-0.026824055,-0.11851122,-0.10604233,-0.037442297,-0.07185428,-0.1112275,-0.042976454,0.02786049,-0.031097945,-0.088855416,-0.0649317279458046,-0.10427339,0.024399865,0.016702939,-0.02832936,-0.12003494,0.044671353,0.0491574,-0.025520904,-0.17594625,-0.09171326458454132,0.017540311,0.040508997,0.014356394,-0.1889777,0.053280335,0.029748514,0.04466066,0.079213955,0.09513178,0.027750395,-0.051863927,-0.07468402,0.18308394,-0.005118535,-0.030150214,0.09825155,0.09523962,0.2141624,0.052420277148485184,0.0011354402,-0.11992355,-0.06404993,-0.037517603,0.04952381,0.08775194,-0.06073508,0.022681696,0.059439585,-0.07225598,0.007358698,0.030697059,0.013258276,0.10938328,-0.031494487,0.101628765,-0.047238067,-0.023550829,0.026553212,-0.10391993,-0.003973849583417177,0.015966866,0.0070802006,-0.031312104,-0.034693345,-0.024411146,-0.041415066,-0.06469593197107315,-0.004538062,0.07239681,0.03860065,-0.081726626,-0.024701282,-0.051756244,0.10252296,0.040348604,0.094592765,-0.012371161,0.01193096,0.101523444,1.0
0.020006713,0.043397557,-0.041225687,-0.13700195,-0.24835677,-0.00040653866,-0.13055786,-0.0061391504,0.027955335,0.011591591,-0.0684372,-0.12624918,-0.141544,-0.097293824,-0.17223263,-0.07737284,-0.004417334,-0.018864553,0.21462628,0.051962033,0.03680144,-0.061981738,-0.03444846,-0.21391957,-0.13270766,-0.076521024,-0.07663013,-0.08259931,0.15377289,-0.038499516,-0.028510429,0.059107672,-0.0831578,-0.05997491255402565,-0.030950993,-0.031227898,0.108470075,0.037242517,-0.2215075,-0.09252384,-0.030275812,0.03127043,-0.0030093966,0.01898862235248089,0.06649734,0.037278887,-0.03424324,0.037643056,0.051684935,0.011278838,0.010852087,-0.036937166,-0.09097664,0.03830912,-0.01750034,-0.049166847,0.06895787,0.0011965396,-0.0083987415,0.06984084,0.057378795,-0.038254812,-0.022941915318369865,-0.010367964,0.0088434275,0.035224643,0.03932625,0.078169286,-0.012630349,0.16530932,-0.0208697,-0.017398488,-0.07013929,-0.05579811,0.119739406,0.09099245,0.06509153,0.07973365,0.22836626,0.03702607,0.076696426,-0.08497419,-0.06079784,-0.03982770815491676,-0.055119418,0.01872973,0.035107784,0.0067970757,-0.0014307608,-0.03939626,-0.06559343636035919,-0.0363979,0.023765892,0.051279508,-0.040216137,-0.041989073,-0.037403043,-0.012796256,0.0014985,-0.037486535,-0.005087202,-0.014497662,0.10390153,1.0
-0.050893817,0.048478894,0.034476653,-0.012327077,0.0024912795,-0.047710445,-0.08935807,-0.04676248,-0.07650911,-0.026541235,-0.03208022,0.07654688,0.1270198,-0.08479581,0.01908101,-0.007663133,-0.057876315,-0.0029381881,0.23876238,0.068258524,-0.045080878,-0.03338553,-0.23638675,-0.08666801,-0.16409712,-0.096356,-0.03363578,-0.08625151,-0.05676537,0.0109278215,-0.1781359,-0.08480716,0.048658725,-0.014892540872097015,0.055420436,0.030274056,-0.06882846,-0.07401521,0.12430124,0.2174737,0.10701829,-0.11467621,-0.017733539,0.004375294782221317,-0.09877634,-0.031715516,-0.09358707,-0.03780638,-0.08394661,-0.05004122,0.011155734,-0.017785624,-0.03661551,-0.07000421,0.04586425,-0.066878155,0.04291614,-0.036674134,-0.010943716,0.037832636,0.11577681,0.018805275,0.00368742854334414,0.1139023,0.024921106,-0.04425465,0.082958825,0.08128266,-0.021908054,0.16622539,0.07324302,0.0034070734,0.077687524,0.04826242,0.06253767,0.15710118,0.042103525,0.0747776,0.05782164,-0.005690643,-0.08900464,-0.083115004,-0.012281607,-0.024255704134702682,-0.05609,0.012255247,-0.1031228,-0.089459345,-0.04044769,-0.006823392,0.2172328680753708,0.013733978,0.042870957,0.0010987406,-0.024492715,-0.05607473,-0.037950456,-0.04989087,0.0030519308,-0.04808886,-0.029353376,-0.04507304,0.017105453,1.0
0.070741385,-0.006743347,0.01287965,0.019533427,0.11283722,0.0003921274,0.014788166,0.002620242,-0.06029812,-0.03865188,-0.033693116,-0.038791392,-0.08258542,-0.008279906,-0.0150499195,-0.029769635,-0.0308988,-0.009467957,0.21580806,0.07442863,-0.071941465,-0.029599003,-0.01430158,-0.058758833,0.0007177539,-0.035495047,-0.18290596,-0.077784434,0.0119103845,-0.02031634,-0.16187581,-0.030859066,-0.07402084,-0.05967143550515175,-0.10645327,-0.046585944,-0.25369683,-0.04480042,0.012067721,-0.11650307,-0.22859475,0.019127341,0.008094489,-0.06831878423690796,-0.07158027,-0.033309836,-0.06629333,0.120722786,-0.004486972,-0.0052847867,0.037488822,0.04586493,0.030462783,0.013056888,-0.02800828,-0.016497482,0.08133765,0.0006989994,0.04458201,0.029936733,0.08853876,0.115682214,0.09516676515340805,0.12152063,-0.09700809,-0.109744325,-0.025489846,0.04999213,0.12426327,0.0872209,0.2716216,0.23466508,-0.2702469,0.046487253,0.04238646,0.076183446,0.019411677,0.101678416,0.094183855,-0.025303418,-0.0134748835,0.057794504,-0.017706271,-0.059391748160123825,-0.019165725,-0.03885613,-0.046375457,-0.053623304,0.0149062835,-0.021484163,0.03019748628139496,-0.04846942,-0.036988158,-0.05685968,0.013951617,-0.049891397,-0.013567125,0.04648229,-0.00620264,-0.0510219,-0.0121362675,0.1252817,0.058171947,1.0
0.020563407,0.0020909486,0.12549514,0.09704246,0.0685731,0.021451255,0.08827199,0.14419384,-0.06265169,0.00968378,-0.030760232,0.018670587,-0.07080512,-0.021604767,0.054106995,0.06442543,0.051774513,-0.012625993,0.15710586,0.014979911,0.06044256,-0.021107268,-0.015845118,-0.078124486,-0.112463444,-0.011429624,-0.008275059,-0.04110045,-0.057192955,-0.016165718,0.031962913,-0.089085974,-0.028151713,-0.04200652986764908,0.013974638,0.078564994,0.037722163,-0.0018195296,0.07030346,0.036309294,-0.0921504,0.056554995,0.07585608,0.007542580831795931,-0.010228769,0.07501383,0.06338594,-0.074901134,-0.19582307,-0.2502624,-0.15709753,-0.10289883,-0.08428013,-0.02115222,-0.063060105,-0.08033916,-0.08123819,-0.13939697,0.027134435,0.11661436,0.024112329,0.002411397,0.08007127791643143,0.040698156,0.033488326,-0.062853225,0.19406205,0.17400056,0.04478068,-0.058197156,0.073735386,-0.049446333,0.024617214,0.04377116,-0.027472757,0.030074717,-0.024681017,0.06847214,0.035952505,-0.058789596,-0.0379248,-0.07221011,0.05000227,-0.014603552408516407,0.077268906,0.005808215,-0.14549194,-0.07840862,-0.04946256,-0.041903734,0.02420434169471264,0.019913642,0.036527067,-0.0074867173,-0.0033122154,-0.017038895,-0.019255368,0.14350834,-0.01208572,-0.05727998,-0.02043384,-0.07000397,0.053377725,1.0
0.009964932,-0.016470034,-0.118958116,0.040294338,0.080866195,0.047649547,0.026624197,-0.09151322,-0.18138127,-0.06291521,-0.083376534,-0.053910322,0.045586687,-0.06161582,0.0394099,-0.019483864,-0.07885479,-0.094401345,-0.14660421,-0.030090403,-0.040951632,-0.04087906,0.0004491621,-0.035834525,0.025530955,-0.019451257,-0.0016872584,0.008313635,-0.012123922,0.01873516,-0.035879776,-0.03170379,-0.070929766,0.08303987234830856,0.05301227,0.027184514,-0.015476226,-2.5664001e-05,0.017259212,-0.052597575,-0.034385633,0.045272935,0.010552731,0.022949669510126114,-0.0059825396,-0.046604346,-0.018283833,0.022365287,0.07724112,0.17427003,0.25561762,0.25758147,0.1620775,-0.14828926,0.1222935,-0.010427976,0.1261484,0.10347327,-0.045935545,-0.05815632,-0.060720284,-0.047275268,-0.05393962562084198,-0.019325001,-0.04029415,0.050473984,-0.059679296,0.007884174,-0.041919272,-0.029805176,-0.13332376,-0.04047724,-0.044349223,-0.20552588,-0.1990308,-0.018533291,-0.0010010358,-0.06798733,-0.06354165,-0.0049864682,-0.02166852,0.052442215,0.04895672,-0.04986533150076866,-0.0053473916,-0.058627818,-0.0998612,-0.116930336,-0.05283817,-0.03287799,-0.02419785037636757,0.055137455,0.214182,0.023853099,-0.022087961,-0.16265294,0.021001577,-0.0044228463,-0.023384152,-0.07126348,0.009388713,0.022195017,0.030661764,1.0
-0.009456842,-0.011524172,-0.018397508,0.13219495,0.013825691,-0.022934772,0.033279516,0.06561479,-0.04755747,0.08847703,-0.024294375,0.07920142,0.015358881,0.049658764,0.024323316,0.09624997,-0.027597405,-0.03429202,-0.058266707,0.015992565,0.035760757,0.009026774,-0.035671923,0.017396016,0.06190095,0.04440083,0.08960291,0.11381005,0.036358327,0.09202587,-0.05149136,-0.05940628,4.0966348e-05,-0.007338869385421276,-0.009252378,0.10388293,-0.07603878,-0.01899437,-0.09325821,-0.028827608,0.06316009,0.0058075576,-0.1585087,0.00211484357714653,-0.041882563,-0.25405174,-0.117022105,-0.01807396,0.011845661,0.078451365,0.06380431,0.06405538,0.058193546,-0.042628698,0.039124142,0.06524049,0.016218126,0.012765133,-0.00765465,0.010833733,-0.01785903,-0.0054287836,0.0896122083067894,-0.09904502,-0.001362871,-0.11174076,0.007903721,0.026029253,-0.039865587,-0.0773447,-0.0047440217,-0.018664913,0.013027465,0.069554016,-0.045964904,-0.047989905,-0.049217243,0.008239763,-0.015521242,-0.083211645,-0.04912941,-0.0142380735,-0.048780944,0.028832003474235535,0.013297477,0.05860888,0.036618806,-0.033676703,-0.009678093,-0.02610146,-0.018449660390615463,0.016164886,-0.06408676,0.047335323,-0.053267214,0.08117784,-0.089449175,-0.13300954,0.010842822,0.0784678,-0.06016464,-0.07699626,0.1028572,1.0
-0.040376157,-0.11727424,-0.0651028,-0.13478081,-0.028877616,-0.030406402,0.014077845,-0.086433806,-0.00073404267,-0.09248404,-0.048673604,-0.16763718,0.024654536,0.02247801,0.0019785622,-0.1780592,0.010160023,0.017703433,-0.21669877,-0.09872488,-0.047213532,0.008865324,-0.03178073,0.023216598,-0.023688076,-0.04722729,-0.049644,0.030604802,0.035216205,-0.04172528,0.067402795,-0.03461894,0.011432726,0.07454473525285721,0.036080696,-0.03333385,0.006826024,0.040767662,0.08462587,-0.05101387,-0.0012041255,0.036249403,-0.004800702,-0.013732107356190681,0.0030302312,0.172258,0.03794996,-0.055310983,0.009776075,0.043660913,0.110109754,0.22449517,0.23499331,-0.062414046,0.23356298,0.22838224,-0.03483694,-0.042998713,-0.028086623,-0.16330735,-0.17137545,-0.10487412,-0.022520707920193672,-0.087693475,0.21039714,0.25926328,-0.018722452,0.037476808,-0.05499463,0.053580806,-0.104107,-0.024696184,-0.016253067,-0.007307028,0.02080256,-0.0054234955,0.06237429,-0.015893765,-0.035142217,-0.03375595,-0.04168333,-0.0019504218,-0.034202743,-0.01201598346233368,0.0076983087,-0.018673532,-0.045789678,-0.061899208,-0.025812361,0.18014404,-0.009308776818215847,0.009111336,-0.06615168,0.015393741,-0.021115245,-0.0063544204,-0.029714948,-0.020225624,0.0054090233,-0.07101271,-0.025218563,-0.09535123,0.07839121,1.0
0.08113122,0.017849796,0.038420055,-0.03051783,0.03531368,0.023215447,0.013881385,-0.010461185,-0.018399091,0.022461334,0.0095641995,0.011966884,0.10840195,0.017969647,0.03540092,0.07507298,-0.014897306,-0.012481497,-0.020749854,0.014348161,0.05921988,-0.045726866,-0.19524196,-0.18287687,-0.09975491,-0.061094612,0.11792965,-0.038841046,-0.05983419,0.036924496,0.04112999,-0.018655673,-0.03669773,-0.023452967405319214,0.0304862,0.1996232,0.035995886,-0.101740725,-0.07673363,0.022015767,0.39719242,0.024957594,-0.08943768,0.0373101606965065,-0.030105371,-0.024003666,-0.09025821,0.013153052,0.01124959,0.014284782,-0.09912199,-0.10802877,-0.13577248,0.007933004,-0.17771502,-0.18818825,0.032410137,-0.03613614,-0.031389147,0.045242094,0.025383549,0.10696628,0.12242478132247925,0.036523595,-0.032606464,0.030820627,0.033536416,-0.061512887,0.10348815,0.010269751,0.030644383,0.0045702853,0.06446146,0.044298906,-0.043474056,0.019715598,-0.053727895,0.107192054,0.07084658,-0.0058130203,-0.047190443,-0.041375242,0.029683927,-0.06081129610538483,-0.010474573,0.097711906,0.00024084744,-0.05292105,-0.058792002,0.10091258,0.11868222057819366,0.00094703474,-0.021346064,0.060218345,-0.046484828,-0.0686386,-0.031477418,-0.031675216,0.03937313,-0.037404854,0.042748526,0.00043009274,0.12278118,1.0
0.015829891,-0.14101681,-0.060845003,0.034787025,0.21952468,0.05754063,0.12540133,0.1747154,-0.0053508733,0.026380483,-0.045149624,0.11360598,0.036239523,0.053400893,0.017600847,-0.012320699,-0.012162063,-0.03752225,0.064012535,-0.040248033,-0.08287833,0.07155481,0.01894713,-0.024988908,0.02397911,0.08392028,0.059825663,0.08393627,-0.035192423,0.006498542,-0.010487617,-0.073584944,0.06342477,0.022572357207536697,0.012604081,-0.48963642,0.024338577,0.0053393175,-0.0803965,0.005160037,-0.057685,0.03450308,-0.04971083,0.0753389298915863,-0.040035773,-0.028922513,-0.08579885,-0.053466782,0.032897953,0.1654139,0.13075759,0.12704043,0.09429566,-0.09987463,0.095591195,-0.049611703,-0.04596418,0.0012097724,-0.02471107,-0.028880471,-0.008328437,0.07567163,-0.04745102301239967,-0.034586497,-0.11765159,-0.08240793,-0.0022229855,0.02477301,-0.09126252,-0.07580717,0.026671631,0.034238756,0.055241495,0.030401865,-0.040623717,-0.10009932,-0.05329588,-0.053077042,-0.14719844,-0.06157439,-0.027175158,0.0019439448,0.20992595,-0.0569697804749012,-0.0044067693,0.03864225,-0.019890007,-0.031471338,0.057381608,-0.051864073,-0.03736043721437454,-0.03338183,-0.037289377,-0.18976125,-0.01599816,-0.05998038,0.10909388,-0.016972937,-0.024342034,-0.0438353,-0.008852501,0.01585985,-0.025743416,1.0
